Time(Local),Production,Consumption
21.01.2026 17:00:00 +01:00,27534.47,22109.54
21.01.2026 18:00:00 +01:00,26960.01,21833.99
21.01.2026 19:00:00 +01:00,26890.39,21818.25
21.01.2026 20:00:00 +01:00,26245.58,21627.95
21.01.2026 21:00:00 +01:00,25400.95,21281.14
21.01.2026 22:00:00 +01:00,24126.41,20793.48
21.01.2026 23:00:00 +01:00,22329.42,20157.24
22.01.2026 00:00:00 +01:00,20454.35,19638.60
22.01.2026 01:00:00 +01:00,20202.00,19232.19
22.01.2026 02:00:00 +01:00,20281.79,19001.82
22.01.2026 03:00:00 +01:00,19525.95,18885.78
22.01.2026 04:00:00 +01:00,19287.75,18901.65
22.01.2026 05:00:00 +01:00,19780.54,19213.33
22.01.2026 06:00:00 +01:00,21597.09,20379.56
22.01.2026 07:00:00 +01:00,25181.51,21693.77
22.01.2026 08:00:00 +01:00,26349.98,22201.48
22.01.2026 09:00:00 +01:00,26295.50,22206.72
22.01.2026 10:00:00 +01:00,25307.80,22091.19
22.01.2026 11:00:00 +01:00,24178.33,21914.28
22.01.2026 12:00:00 +01:00,22915.50,21809.17
22.01.2026 13:00:00 +01:00,22980.53,21722.06
22.01.2026 14:00:00 +01:00,24751.99,21791.90
22.01.2026 15:00:00 +01:00,26150.13,21977.70
22.01.2026 16:00:00 +01:00,26539.29,22397.30
22.01.2026 17:00:00 +01:00,26954.81,22406.24
22.01.2026 18:00:00 +01:00,26926.62,22231.20
22.01.2026 19:00:00 +01:00,26575.98,22093.44
22.01.2026 20:00:00 +01:00,25810.33,21984.26
22.01.2026 21:00:00 +01:00,25052.18,21761.78
22.01.2026 22:00:00 +01:00,23998.15,21346.42
22.01.2026 23:00:00 +01:00,22689.41,20734.53
23.01.2026 00:00:00 +01:00,21031.80,20180.78
23.01.2026 01:00:00 +01:00,20556.21,19801.86
23.01.2026 02:00:00 +01:00,20120.91,19625.78
23.01.2026 03:00:00 +01:00,20202.86,19475.52
23.01.2026 04:00:00 +01:00,19994.17,19503.32
23.01.2026 05:00:00 +01:00,20307.89,19878.49
23.01.2026 06:00:00 +01:00,23125.25,20989.23
23.01.2026 07:00:00 +01:00,25741.46,22387.98
23.01.2026 08:00:00 +01:00,26099.02,22933.59
23.01.2026 09:00:00 +01:00,26047.76,22954.42
23.01.2026 10:00:00 +01:00,26260.55,22919.14
23.01.2026 11:00:00 +01:00,25686.55,22864.00
23.01.2026 12:00:00 +01:00,24158.65,22774.93
23.01.2026 13:00:00 +01:00,23624.16,22639.37
23.01.2026 14:00:00 +01:00,24462.44,22682.68
23.01.2026 15:00:00 +01:00,25433.13,22839.34
23.01.2026 16:00:00 +01:00,26153.33,23045.54
23.01.2026 17:00:00 +01:00,26455.80,23032.50
23.01.2026 18:00:00 +01:00,26223.94,22844.32
23.01.2026 19:00:00 +01:00,25775.75,22559.16
23.01.2026 20:00:00 +01:00,25168.48,22176.13
23.01.2026 21:00:00 +01:00,24058.95,21718.34
23.01.2026 22:00:00 +01:00,23449.55,21251.54
23.01.2026 23:00:00 +01:00,22126.37,20872.82
24.01.2026 00:00:00 +01:00,21551.55,20431.47
24.01.2026 01:00:00 +01:00,21255.06,20110.86
24.01.2026 02:00:00 +01:00,20648.66,19832.53
24.01.2026 03:00:00 +01:00,20217.42,19646.15
24.01.2026 04:00:00 +01:00,19920.42,19577.87
24.01.2026 05:00:00 +01:00,20182.51,19633.82
24.01.2026 06:00:00 +01:00,21155.24,19917.08
24.01.2026 07:00:00 +01:00,22088.82,20299.34
24.01.2026 08:00:00 +01:00,24297.01,20969.43
24.01.2026 09:00:00 +01:00,24805.72,21440.84
24.01.2026 10:00:00 +01:00,25123.23,21861.82
24.01.2026 11:00:00 +01:00,24736.16,21899.30
24.01.2026 12:00:00 +01:00,24049.37,21802.86
24.01.2026 13:00:00 +01:00,23223.39,21641.21
24.01.2026 14:00:00 +01:00,23403.47,21552.38
24.01.2026 15:00:00 +01:00,24376.35,21579.55
24.01.2026 16:00:00 +01:00,24602.23,21854.06
24.01.2026 17:00:00 +01:00,24941.60,22032.46
24.01.2026 18:00:00 +01:00,25034.94,21894.44
24.01.2026 19:00:00 +01:00,25645.86,21639.38
24.01.2026 20:00:00 +01:00,25182.24,21302.31
24.01.2026 21:00:00 +01:00,24300.30,20904.22
24.01.2026 22:00:00 +01:00,24111.71,20578.43
24.01.2026 23:00:00 +01:00,22469.92,20186.71
25.01.2026 00:00:00 +01:00,20813.94,19794.65
25.01.2026 01:00:00 +01:00,20390.50,19556.30
25.01.2026 02:00:00 +01:00,19767.03,19376.09
25.01.2026 03:00:00 +01:00,19474.47,19233.50
25.01.2026 04:00:00 +01:00,19594.55,19199.50
25.01.2026 05:00:00 +01:00,19334.27,19227.76
25.01.2026 06:00:00 +01:00,19597.05,19373.65
25.01.2026 07:00:00 +01:00,20163.04,19649.16
25.01.2026 08:00:00 +01:00,21120.29,20145.01
25.01.2026 09:00:00 +01:00,22946.66,20590.01
25.01.2026 10:00:00 +01:00,23369.35,20966.30
25.01.2026 11:00:00 +01:00,23699.74,21134.72
25.01.2026 12:00:00 +01:00,23469.45,21161.84
25.01.2026 13:00:00 +01:00,23516.64,21153.40
25.01.2026 14:00:00 +01:00,23487.87,21271.02
25.01.2026 15:00:00 +01:00,23530.56,21433.36
25.01.2026 16:00:00 +01:00,24100.61,21789.65
25.01.2026 17:00:00 +01:00,25028.42,21941.89
25.01.2026 18:00:00 +01:00,24732.03,21869.46
25.01.2026 19:00:00 +01:00,25269.63,21804.12
25.01.2026 20:00:00 +01:00,25015.82,21764.68
25.01.2026 21:00:00 +01:00,24347.27,21555.77
25.01.2026 22:00:00 +01:00,24055.49,21257.00
25.01.2026 23:00:00 +01:00,22623.03,20777.21
26.01.2026 00:00:00 +01:00,21544.93,20333.40
26.01.2026 01:00:00 +01:00,21214.94,20014.82
26.01.2026 02:00:00 +01:00,20332.79,19853.67
26.01.2026 03:00:00 +01:00,19853.30,19836.07
26.01.2026 04:00:00 +01:00,19777.12,19973.16
26.01.2026 05:00:00 +01:00,19834.39,20516.59
26.01.2026 06:00:00 +01:00,22617.15,21824.75
26.01.2026 07:00:00 +01:00,24024.01,23272.50
26.01.2026 08:00:00 +01:00,24656.16,23769.08
26.01.2026 09:00:00 +01:00,25049.18,23859.32
26.01.2026 10:00:00 +01:00,24814.27,23649.14
26.01.2026 11:00:00 +01:00,24259.07,23291.06
26.01.2026 12:00:00 +01:00,24054.10,22928.29
26.01.2026 13:00:00 +01:00,24197.08,22683.09
26.01.2026 14:00:00 +01:00,24826.25,22695.95
26.01.2026 15:00:00 +01:00,24602.43,22914.92
26.01.2026 16:00:00 +01:00,24303.72,23331.42
26.01.2026 17:00:00 +01:00,24442.62,23443.76
26.01.2026 18:00:00 +01:00,24321.50,23315.69
26.01.2026 19:00:00 +01:00,24386.02,23207.20
26.01.2026 20:00:00 +01:00,24694.14,23070.25
26.01.2026 21:00:00 +01:00,24268.37,22761.32
26.01.2026 22:00:00 +01:00,24225.01,22259.17
26.01.2026 23:00:00 +01:00,23506.17,21661.40
27.01.2026 00:00:00 +01:00,22975.13,21013.85
27.01.2026 01:00:00 +01:00,22429.83,20702.00
27.01.2026 02:00:00 +01:00,21656.30,20514.25
27.01.2026 03:00:00 +01:00,21410.01,20416.90
27.01.2026 04:00:00 +01:00,21505.05,20418.99
27.01.2026 05:00:00 +01:00,21896.34,20666.07
27.01.2026 06:00:00 +01:00,23086.40,21667.31
27.01.2026 07:00:00 +01:00,23907.45,22990.27
27.01.2026 08:00:00 +01:00,23897.15,23433.01
27.01.2026 09:00:00 +01:00,24073.69,23377.06
27.01.2026 10:00:00 +01:00,24180.78,23296.87
27.01.2026 11:00:00 +01:00,24033.46,23066.47
27.01.2026 12:00:00 +01:00,24112.68,22851.67
27.01.2026 13:00:00 +01:00,24424.85,22826.81
27.01.2026 14:00:00 +01:00,24927.45,22901.26
27.01.2026 15:00:00 +01:00,24771.76,23094.68
27.01.2026 16:00:00 +01:00,24872.21,23467.30
27.01.2026 17:00:00 +01:00,25295.21,23514.25
27.01.2026 18:00:00 +01:00,25248.19,23304.18
27.01.2026 19:00:00 +01:00,25828.05,23219.85
27.01.2026 20:00:00 +01:00,27079.21,23129.37
27.01.2026 21:00:00 +01:00,26513.65,22859.89
27.01.2026 22:00:00 +01:00,25705.75,22378.82
27.01.2026 23:00:00 +01:00,25256.74,21906.76
28.01.2026 00:00:00 +01:00,23975.48,21328.31
28.01.2026 01:00:00 +01:00,23540.96,21042.72
28.01.2026 02:00:00 +01:00,23491.84,20822.73
28.01.2026 03:00:00 +01:00,23005.49,20768.53
28.01.2026 04:00:00 +01:00,22766.03,20761.98
28.01.2026 05:00:00 +01:00,22979.09,21041.80
28.01.2026 06:00:00 +01:00,23989.19,22200.28
28.01.2026 07:00:00 +01:00,25630.16,23439.20
28.01.2026 08:00:00 +01:00,25100.44,23803.64
28.01.2026 09:00:00 +01:00,25098.49,23729.00
28.01.2026 10:00:00 +01:00,25203.40,23640.36
28.01.2026 11:00:00 +01:00,25077.98,23492.83
28.01.2026 12:00:00 +01:00,24239.04,23238.70
28.01.2026 13:00:00 +01:00,24241.64,22929.73
28.01.2026 14:00:00 +01:00,24723.78,23186.75
28.01.2026 15:00:00 +01:00,25113.67,23393.82
28.01.2026 16:00:00 +01:00,25543.39,23812.18
28.01.2026 17:00:00 +01:00,25945.33,23840.89
28.01.2026 18:00:00 +01:00,25441.24,23626.42
28.01.2026 19:00:00 +01:00,25575.45,23509.82
28.01.2026 20:00:00 +01:00,25388.54,23331.12
28.01.2026 21:00:00 +01:00,25158.00,23045.25
28.01.2026 22:00:00 +01:00,25072.27,22757.05
28.01.2026 23:00:00 +01:00,24101.99,22181.08
29.01.2026 00:00:00 +01:00,23977.34,21707.84
29.01.2026 01:00:00 +01:00,24178.91,21350.62
29.01.2026 02:00:00 +01:00,23439.31,21094.42
29.01.2026 03:00:00 +01:00,22573.88,20984.16
29.01.2026 04:00:00 +01:00,22245.74,21013.86
29.01.2026 05:00:00 +01:00,22689.50,21403.87
29.01.2026 06:00:00 +01:00,24112.81,22595.94
29.01.2026 07:00:00 +01:00,26019.10,23909.22
29.01.2026 08:00:00 +01:00,26611.67,24348.84
29.01.2026 09:00:00 +01:00,27008.28,24399.82
29.01.2026 10:00:00 +01:00,26752.61,24254.88
29.01.2026 11:00:00 +01:00,26588.19,24086.17
29.01.2026 12:00:00 +01:00,26379.79,23934.48
29.01.2026 13:00:00 +01:00,26495.99,23870.16
29.01.2026 14:00:00 +01:00,26187.85,23848.08
29.01.2026 15:00:00 +01:00,26531.59,24075.84
29.01.2026 16:00:00 +01:00,26868.53,24455.76
29.01.2026 17:00:00 +01:00,26810.69,24476.78
29.01.2026 18:00:00 +01:00,27199.86,24256.28
29.01.2026 19:00:00 +01:00,27309.30,24134.54
29.01.2026 20:00:00 +01:00,26878.78,23981.62
29.01.2026 21:00:00 +01:00,26323.23,23826.42
29.01.2026 22:00:00 +01:00,25763.73,23357.00
29.01.2026 23:00:00 +01:00,24124.21,22758.05
30.01.2026 00:00:00 +01:00,24108.50,22234.14
30.01.2026 01:00:00 +01:00,23814.94,21832.13
30.01.2026 02:00:00 +01:00,22740.93,21591.76
30.01.2026 03:00:00 +01:00,21353.64,21450.96
30.01.2026 04:00:00 +01:00,21010.28,21455.53
30.01.2026 05:00:00 +01:00,20908.06,21727.89
30.01.2026 06:00:00 +01:00,23647.22,22734.13
30.01.2026 07:00:00 +01:00,25505.04,23920.75
30.01.2026 08:00:00 +01:00,25643.32,24333.60
30.01.2026 09:00:00 +01:00,25555.88,24235.75
30.01.2026 10:00:00 +01:00,25858.69,24182.49
30.01.2026 11:00:00 +01:00,25480.34,24074.04
30.01.2026 12:00:00 +01:00,25054.24,23988.44
30.01.2026 13:00:00 +01:00,25057.49,23914.91
30.01.2026 14:00:00 +01:00,25141.25,23754.26
30.01.2026 15:00:00 +01:00,25257.46,23817.39
30.01.2026 16:00:00 +01:00,25680.98,23992.48
30.01.2026 17:00:00 +01:00,26422.74,23889.16
30.01.2026 18:00:00 +01:00,25883.16,23651.12
30.01.2026 19:00:00 +01:00,25386.31,23464.93
30.01.2026 20:00:00 +01:00,24540.34,23014.34
30.01.2026 21:00:00 +01:00,23596.51,22562.64
30.01.2026 22:00:00 +01:00,22806.08,22049.28
30.01.2026 23:00:00 +01:00,20852.26,21584.41
31.01.2026 00:00:00 +01:00,20428.05,21128.41
31.01.2026 01:00:00 +01:00,20571.44,20762.22
31.01.2026 02:00:00 +01:00,20289.73,20492.26
31.01.2026 03:00:00 +01:00,20256.56,20338.90
31.01.2026 04:00:00 +01:00,20113.68,20275.62
31.01.2026 05:00:00 +01:00,20176.51,20254.17
31.01.2026 06:00:00 +01:00,20475.72,20485.70
31.01.2026 07:00:00 +01:00,21272.93,20854.63
31.01.2026 08:00:00 +01:00,22464.26,21488.44
31.01.2026 09:00:00 +01:00,24036.60,22078.48
31.01.2026 10:00:00 +01:00,24362.57,22444.86
31.01.2026 11:00:00 +01:00,24057.84,22497.51
31.01.2026 12:00:00 +01:00,23546.01,22471.73
31.01.2026 13:00:00 +01:00,23614.45,22379.94
31.01.2026 14:00:00 +01:00,23745.92,22316.66
31.01.2026 15:00:00 +01:00,23845.56,22350.57
31.01.2026 16:00:00 +01:00,24441.98,22432.16
31.01.2026 17:00:00 +01:00,25013.38,22646.25
31.01.2026 18:00:00 +01:00,25066.22,22643.76
31.01.2026 19:00:00 +01:00,24385.64,22221.51
31.01.2026 20:00:00 +01:00,23617.76,21792.00
31.01.2026 21:00:00 +01:00,22807.11,21410.76
31.01.2026 22:00:00 +01:00,22511.92,21105.02
31.01.2026 23:00:00 +01:00,22092.66,20705.97
01.02.2026 00:00:00 +01:00,20634.40,20428.11
01.02.2026 01:00:00 +01:00,20289.84,20186.72
01.02.2026 02:00:00 +01:00,20099.95,19936.76
01.02.2026 03:00:00 +01:00,19351.18,19798.67
01.02.2026 04:00:00 +01:00,19636.43,19735.36
01.02.2026 05:00:00 +01:00,19637.18,19760.60
01.02.2026 06:00:00 +01:00,19404.60,19943.50
01.02.2026 07:00:00 +01:00,20376.40,20246.64
01.02.2026 08:00:00 +01:00,21761.64,20676.64
01.02.2026 09:00:00 +01:00,22650.43,21049.58
01.02.2026 10:00:00 +01:00,22579.00,21399.56
01.02.2026 11:00:00 +01:00,21637.46,21476.86
01.02.2026 12:00:00 +01:00,21536.41,21501.50
01.02.2026 13:00:00 +01:00,21048.47,21503.76
01.02.2026 14:00:00 +01:00,21070.71,21550.28
01.02.2026 15:00:00 +01:00,22342.65,21703.12
01.02.2026 16:00:00 +01:00,23782.26,21971.94
01.02.2026 17:00:00 +01:00,24364.60,22134.38
01.02.2026 18:00:00 +01:00,24251.92,22131.21
01.02.2026 19:00:00 +01:00,24180.04,22138.42
01.02.2026 20:00:00 +01:00,23395.79,22060.08
01.02.2026 21:00:00 +01:00,22662.31,21878.26
01.02.2026 22:00:00 +01:00,22117.96,21525.30
01.02.2026 23:00:00 +01:00,21173.73,21024.41
02.02.2026 00:00:00 +01:00,21083.58,20523.08
02.02.2026 01:00:00 +01:00,20345.31,20186.41
02.02.2026 02:00:00 +01:00,19875.77,19994.07
02.02.2026 03:00:00 +01:00,19243.07,19972.16
02.02.2026 04:00:00 +01:00,18637.16,20069.99
02.02.2026 05:00:00 +01:00,19031.79,20487.85
02.02.2026 06:00:00 +01:00,21428.55,21735.68
02.02.2026 07:00:00 +01:00,24408.91,22993.40
02.02.2026 08:00:00 +01:00,25035.27,23439.00
02.02.2026 09:00:00 +01:00,24466.91,23441.65
02.02.2026 10:00:00 +01:00,24421.08,23234.08
02.02.2026 11:00:00 +01:00,24230.47,23146.54
02.02.2026 12:00:00 +01:00,23435.71,23018.26
02.02.2026 13:00:00 +01:00,22879.88,22979.54
02.02.2026 14:00:00 +01:00,22802.05,23006.02
02.02.2026 15:00:00 +01:00,23035.43,23172.04
02.02.2026 16:00:00 +01:00,23858.29,23493.07
02.02.2026 17:00:00 +01:00,24886.73,23607.43
02.02.2026 18:00:00 +01:00,24813.84,23445.24
02.02.2026 19:00:00 +01:00,24200.57,23244.91
02.02.2026 20:00:00 +01:00,22418.57,23079.94
02.02.2026 21:00:00 +01:00,21913.57,22858.08
02.02.2026 22:00:00 +01:00,20991.92,22385.32
02.02.2026 23:00:00 +01:00,19637.32,21745.96
03.02.2026 00:00:00 +01:00,17964.52,21186.46
03.02.2026 01:00:00 +01:00,17568.32,20820.10
03.02.2026 02:00:00 +01:00,17915.85,20599.21
03.02.2026 03:00:00 +01:00,16924.89,20468.84
03.02.2026 04:00:00 +01:00,16821.95,20519.17
03.02.2026 05:00:00 +01:00,17078.62,20906.26
03.02.2026 06:00:00 +01:00,19253.53,21940.92
03.02.2026 07:00:00 +01:00,21759.87,23168.26
03.02.2026 08:00:00 +01:00,23795.79,23596.45
03.02.2026 09:00:00 +01:00,23316.25,23472.60
03.02.2026 10:00:00 +01:00,22301.49,23452.91
03.02.2026 11:00:00 +01:00,21360.86,23222.00
03.02.2026 12:00:00 +01:00,20891.91,22998.90
03.02.2026 13:00:00 +01:00,20912.13,22911.78
03.02.2026 14:00:00 +01:00,21191.68,22972.83
03.02.2026 15:00:00 +01:00,22039.47,23105.19
03.02.2026 16:00:00 +01:00,23667.35,23412.28
03.02.2026 17:00:00 +01:00,24571.34,23481.30
03.02.2026 18:00:00 +01:00,24541.11,23285.68
03.02.2026 19:00:00 +01:00,24595.70,23129.67
03.02.2026 20:00:00 +01:00,23732.58,23060.86
03.02.2026 21:00:00 +01:00,21919.12,22864.78
03.02.2026 22:00:00 +01:00,20655.67,22438.32
03.02.2026 23:00:00 +01:00,19234.80,21798.58
04.02.2026 00:00:00 +01:00,18927.98,21254.64
04.02.2026 01:00:00 +01:00,18714.40,20839.95
04.02.2026 02:00:00 +01:00,18585.31,20672.83
04.02.2026 03:00:00 +01:00,17920.90,20567.89
04.02.2026 04:00:00 +01:00,17620.25,20573.42
04.02.2026 05:00:00 +01:00,17886.01,20911.34
04.02.2026 06:00:00 +01:00,20295.21,22067.22
04.02.2026 07:00:00 +01:00,23132.31,23407.78
04.02.2026 08:00:00 +01:00,24826.69,23668.26
04.02.2026 09:00:00 +01:00,25050.05,23583.72
04.02.2026 10:00:00 +01:00,23721.59,23390.72
04.02.2026 11:00:00 +01:00,22126.72,23247.80
04.02.2026 12:00:00 +01:00,21221.75,23141.89
04.02.2026 13:00:00 +01:00,21019.22,22950.22
04.02.2026 14:00:00 +01:00,21513.70,23029.56
04.02.2026 15:00:00 +01:00,22720.75,23241.12
04.02.2026 16:00:00 +01:00,24136.55,23578.45
04.02.2026 17:00:00 +01:00,24309.88,23664.48
04.02.2026 18:00:00 +01:00,24064.24,23471.40
04.02.2026 19:00:00 +01:00,23283.03,23339.50
04.02.2026 20:00:00 +01:00,21362.56,23106.37
04.02.2026 21:00:00 +01:00,20585.32,22895.15
04.02.2026 22:00:00 +01:00,19941.69,22405.53
04.02.2026 23:00:00 +01:00,18254.19,21756.53
05.02.2026 00:00:00 +01:00,17166.41,21239.78
05.02.2026 01:00:00 +01:00,16586.73,20828.82
05.02.2026 02:00:00 +01:00,16370.11,20630.09
05.02.2026 03:00:00 +01:00,16177.99,20545.46
05.02.2026 04:00:00 +01:00,16504.28,20559.01
05.02.2026 05:00:00 +01:00,17056.68,20966.97
05.02.2026 06:00:00 +01:00,19689.25,22206.57
05.02.2026 07:00:00 +01:00,21868.23,23614.57
05.02.2026 08:00:00 +01:00,23184.12,23896.15
05.02.2026 09:00:00 +01:00,23141.15,23701.07
05.02.2026 10:00:00 +01:00,23251.48,23677.42
05.02.2026 11:00:00 +01:00,23433.21,23629.00
05.02.2026 12:00:00 +01:00,23151.28,23390.33
05.02.2026 13:00:00 +01:00,22780.84,23209.10
05.02.2026 14:00:00 +01:00,22607.51,23234.07
05.02.2026 15:00:00 +01:00,23449.52,23478.35
05.02.2026 16:00:00 +01:00,24340.90,23897.05
05.02.2026 17:00:00 +01:00,24803.69,23918.85
05.02.2026 18:00:00 +01:00,24920.08,23682.02
05.02.2026 19:00:00 +01:00,25392.25,23601.12
05.02.2026 20:00:00 +01:00,25374.92,23515.22
05.02.2026 21:00:00 +01:00,24145.77,23381.50
05.02.2026 22:00:00 +01:00,23086.25,22955.44
05.02.2026 23:00:00 +01:00,21260.02,22331.91
06.02.2026 00:00:00 +01:00,20719.53,21749.17
06.02.2026 01:00:00 +01:00,20199.76,21337.38
06.02.2026 02:00:00 +01:00,19781.03,21104.69
06.02.2026 03:00:00 +01:00,19822.04,20994.42
06.02.2026 04:00:00 +01:00,19692.37,21062.05
06.02.2026 05:00:00 +01:00,20461.90,21317.42
06.02.2026 06:00:00 +01:00,23441.17,22437.48
06.02.2026 07:00:00 +01:00,25608.92,23751.79
06.02.2026 08:00:00 +01:00,25355.38,24213.06
06.02.2026 09:00:00 +01:00,25037.77,24201.73
06.02.2026 10:00:00 +01:00,24818.86,24033.35
06.02.2026 11:00:00 +01:00,25016.19,23838.90
06.02.2026 12:00:00 +01:00,25346.86,23570.12
06.02.2026 13:00:00 +01:00,25425.52,23616.24
06.02.2026 14:00:00 +01:00,25481.47,23558.27
06.02.2026 15:00:00 +01:00,25202.68,23493.66
06.02.2026 16:00:00 +01:00,25097.26,23657.12
06.02.2026 17:00:00 +01:00,25496.84,23684.63
06.02.2026 18:00:00 +01:00,25899.26,23437.70
06.02.2026 19:00:00 +01:00,25995.32,23325.14
06.02.2026 20:00:00 +01:00,24785.62,22890.24
06.02.2026 21:00:00 +01:00,24029.79,22396.24
06.02.2026 22:00:00 +01:00,22817.72,21967.78
06.02.2026 23:00:00 +01:00,21532.04,21473.59
07.02.2026 00:00:00 +01:00,20200.82,20930.02
07.02.2026 01:00:00 +01:00,19489.22,20601.18
07.02.2026 02:00:00 +01:00,18852.00,20332.80
07.02.2026 03:00:00 +01:00,18658.96,20216.41
07.02.2026 04:00:00 +01:00,18537.09,20152.08
07.02.2026 05:00:00 +01:00,18427.25,20185.47
07.02.2026 06:00:00 +01:00,18669.39,20404.32
07.02.2026 07:00:00 +01:00,21160.90,20784.33
07.02.2026 08:00:00 +01:00,23114.60,21300.93
07.02.2026 09:00:00 +01:00,23160.96,21733.28
07.02.2026 10:00:00 +01:00,22986.33,22171.60
07.02.2026 11:00:00 +01:00,21133.20,22138.55
07.02.2026 12:00:00 +01:00,20643.03,21996.80
07.02.2026 13:00:00 +01:00,20002.20,21803.30
07.02.2026 14:00:00 +01:00,20164.97,21676.48
07.02.2026 15:00:00 +01:00,22276.96,21715.30
07.02.2026 16:00:00 +01:00,24000.01,21755.47
07.02.2026 17:00:00 +01:00,25038.64,21942.26
07.02.2026 18:00:00 +01:00,25435.01,21890.68
07.02.2026 19:00:00 +01:00,25332.69,21588.85
07.02.2026 20:00:00 +01:00,24166.67,21407.52
07.02.2026 21:00:00 +01:00,22362.11,21114.64
07.02.2026 22:00:00 +01:00,21650.49,20855.20
07.02.2026 23:00:00 +01:00,20081.15,20513.02
08.02.2026 00:00:00 +01:00,20244.13,20197.01
08.02.2026 01:00:00 +01:00,19497.86,20018.16
08.02.2026 02:00:00 +01:00,20173.81,19867.77
08.02.2026 03:00:00 +01:00,19597.42,19728.52
08.02.2026 04:00:00 +01:00,19309.01,19657.86
08.02.2026 05:00:00 +01:00,19580.42,19679.24
08.02.2026 06:00:00 +01:00,19512.92,19858.54
08.02.2026 07:00:00 +01:00,20039.38,20190.26
08.02.2026 08:00:00 +01:00,20206.40,20611.28
08.02.2026 09:00:00 +01:00,20984.63,21114.34
08.02.2026 10:00:00 +01:00,21716.26,21441.63
08.02.2026 11:00:00 +01:00,21110.71,21505.08
08.02.2026 12:00:00 +01:00,20071.42,21503.74
08.02.2026 13:00:00 +01:00,20111.85,21377.23
08.02.2026 14:00:00 +01:00,20473.09,21369.05
08.02.2026 15:00:00 +01:00,21351.71,21470.49
08.02.2026 16:00:00 +01:00,22614.09,21696.29
08.02.2026 17:00:00 +01:00,24838.47,21878.74
08.02.2026 18:00:00 +01:00,25016.64,21926.01
08.02.2026 19:00:00 +01:00,24676.98,21870.34
08.02.2026 20:00:00 +01:00,23639.24,21895.53
08.02.2026 21:00:00 +01:00,22116.54,21779.50
08.02.2026 22:00:00 +01:00,20582.71,21419.02
08.02.2026 23:00:00 +01:00,19212.85,20929.96
09.02.2026 00:00:00 +01:00,18047.44,20458.82
09.02.2026 01:00:00 +01:00,17467.89,20112.14
09.02.2026 02:00:00 +01:00,17559.91,19901.59
09.02.2026 03:00:00 +01:00,17585.92,19816.77
09.02.2026 04:00:00 +01:00,17766.96,19863.93
09.02.2026 05:00:00 +01:00,20548.34,20304.70
09.02.2026 06:00:00 +01:00,23771.89,21361.92
09.02.2026 07:00:00 +01:00,24569.12,22772.83
09.02.2026 08:00:00 +01:00,24294.20,23155.40
09.02.2026 09:00:00 +01:00,24020.54,23105.86
09.02.2026 10:00:00 +01:00,24049.79,22983.71
09.02.2026 11:00:00 +01:00,24118.21,22795.41
09.02.2026 12:00:00 +01:00,23882.91,22586.04
09.02.2026 13:00:00 +01:00,23966.08,22443.52
09.02.2026 14:00:00 +01:00,24048.69,22403.27
09.02.2026 15:00:00 +01:00,24196.88,22460.80
09.02.2026 16:00:00 +01:00,24076.22,22667.12
09.02.2026 17:00:00 +01:00,23974.55,22718.60
09.02.2026 18:00:00 +01:00,23560.23,22501.12
09.02.2026 19:00:00 +01:00,23165.49,22297.67
09.02.2026 20:00:00 +01:00,23092.49,22140.36
09.02.2026 21:00:00 +01:00,23203.82,21968.69
09.02.2026 22:00:00 +01:00,23048.05,21615.94
09.02.2026 23:00:00 +01:00,21933.39,21179.12
10.02.2026 00:00:00 +01:00,20992.98,20747.86
10.02.2026 01:00:00 +01:00,20383.58,20386.94
10.02.2026 02:00:00 +01:00,19858.11,20164.47
10.02.2026 03:00:00 +01:00,19768.09,20128.97
10.02.2026 04:00:00 +01:00,19592.50,20171.80
10.02.2026 05:00:00 +01:00,20668.70,20535.90
10.02.2026 06:00:00 +01:00,22503.17,21553.50
10.02.2026 07:00:00 +01:00,23067.69,22799.75
10.02.2026 08:00:00 +01:00,22697.27,23116.11
10.02.2026 09:00:00 +01:00,23055.72,23102.37
10.02.2026 10:00:00 +01:00,22787.07,22845.20
10.02.2026 11:00:00 +01:00,22791.56,22620.96
10.02.2026 12:00:00 +01:00,22564.51,22261.77
10.02.2026 13:00:00 +01:00,22384.15,22026.64
10.02.2026 14:00:00 +01:00,22990.46,22053.00
10.02.2026 15:00:00 +01:00,23136.46,22192.36
10.02.2026 16:00:00 +01:00,22643.21,22474.42
10.02.2026 17:00:00 +01:00,23201.41,22655.20
