Time(Local),Production,Consumption
08.02.2026 19:00:00 +01:00,"21867,19","24676,98"
08.02.2026 20:00:00 +01:00,"21892,38","23639,24"
08.02.2026 21:00:00 +01:00,"21776,36","22116,54"
08.02.2026 22:00:00 +01:00,"21415,87","20582,71"
08.02.2026 23:00:00 +01:00,"20926,82","19212,85"
09.02.2026 00:00:00 +01:00,"20455,67","18047,44"
09.02.2026 01:00:00 +01:00,"20109,00","17467,89"
09.02.2026 02:00:00 +01:00,"19898,44","17559,91"
09.02.2026 03:00:00 +01:00,"19813,62","17585,92"
09.02.2026 04:00:00 +01:00,"19860,79","17766,96"
09.02.2026 05:00:00 +01:00,"20301,55","20548,34"
09.02.2026 06:00:00 +01:00,"21360,14","23771,89"
09.02.2026 07:00:00 +01:00,"22772,92","24569,12"
09.02.2026 08:00:00 +01:00,"23154,89","24294,20"
09.02.2026 09:00:00 +01:00,"23103,47","24020,54"
09.02.2026 10:00:00 +01:00,"22980,57","24049,79"
09.02.2026 11:00:00 +01:00,"22793,01","24118,21"
09.02.2026 12:00:00 +01:00,"22585,15","23882,91"
09.02.2026 13:00:00 +01:00,"22444,39","23966,08"
09.02.2026 14:00:00 +01:00,"22404,17","24048,69"
09.02.2026 15:00:00 +01:00,"22459,09","24196,88"
09.02.2026 16:00:00 +01:00,"22663,97","24076,22"
09.02.2026 17:00:00 +01:00,"22715,46","23974,55"
09.02.2026 18:00:00 +01:00,"22497,97","23560,23"
09.02.2026 19:00:00 +01:00,"22294,53","23165,49"
09.02.2026 20:00:00 +01:00,"22137,22","23092,49"
09.02.2026 21:00:00 +01:00,"21965,55","23203,82"
09.02.2026 22:00:00 +01:00,"21612,80","23048,05"
09.02.2026 23:00:00 +01:00,"21175,98","21933,39"
10.02.2026 00:00:00 +01:00,"20744,72","20992,98"
10.02.2026 01:00:00 +01:00,"20383,80","20383,58"
10.02.2026 02:00:00 +01:00,"20161,57","19858,11"
10.02.2026 03:00:00 +01:00,"20127,26","19768,09"
10.02.2026 04:00:00 +01:00,"20171,63","19592,50"
10.02.2026 05:00:00 +01:00,"20536,03","20668,70"
10.02.2026 06:00:00 +01:00,"21553,83","22503,17"
10.02.2026 07:00:00 +01:00,"22800,17","23067,69"
10.02.2026 08:00:00 +01:00,"23116,15","22697,27"
10.02.2026 09:00:00 +01:00,"23102,59","23055,72"
10.02.2026 10:00:00 +01:00,"22845,67","22787,07"
10.02.2026 11:00:00 +01:00,"22622,17","22791,56"
10.02.2026 12:00:00 +01:00,"22262,15","22564,51"
10.02.2026 13:00:00 +01:00,"22026,15","22384,15"
10.02.2026 14:00:00 +01:00,"22051,99","22990,46"
10.02.2026 15:00:00 +01:00,"22190,92","23136,46"
10.02.2026 16:00:00 +01:00,"22473,85","22643,21"
10.02.2026 17:00:00 +01:00,"22654,74","23201,41"
10.02.2026 18:00:00 +01:00,"22591,24","23372,44"
10.02.2026 19:00:00 +01:00,"22544,36","23591,60"
10.02.2026 20:00:00 +01:00,"22422,79","22491,16"
10.02.2026 21:00:00 +01:00,"22242,15","22332,81"
10.02.2026 22:00:00 +01:00,"21986,38","21235,56"
10.02.2026 23:00:00 +01:00,"21314,28","19542,11"
11.02.2026 00:00:00 +01:00,"20818,29","19220,35"
11.02.2026 01:00:00 +01:00,"20431,22","19027,24"
11.02.2026 02:00:00 +01:00,"20241,53","17807,25"
11.02.2026 03:00:00 +01:00,"20110,33","18158,39"
11.02.2026 04:00:00 +01:00,"20134,87","17496,11"
11.02.2026 05:00:00 +01:00,"20519,84","18848,23"
11.02.2026 06:00:00 +01:00,"21606,74","21542,09"
11.02.2026 07:00:00 +01:00,"22805,88","23242,42"
11.02.2026 08:00:00 +01:00,"23092,09","23401,17"
11.02.2026 09:00:00 +01:00,"22876,76","23232,23"
11.02.2026 10:00:00 +01:00,"22599,69","23133,56"
11.02.2026 11:00:00 +01:00,"22352,96","22857,34"
11.02.2026 12:00:00 +01:00,"22015,90","22388,05"
11.02.2026 13:00:00 +01:00,"21855,15","22249,53"
11.02.2026 14:00:00 +01:00,"21858,11","22154,05"
11.02.2026 15:00:00 +01:00,"22031,47","22762,66"
11.02.2026 16:00:00 +01:00,"22389,54","23135,98"
11.02.2026 17:00:00 +01:00,"22558,31","23798,71"
11.02.2026 18:00:00 +01:00,"22568,71","24352,62"
11.02.2026 19:00:00 +01:00,"22468,10","23953,40"
11.02.2026 20:00:00 +01:00,"22294,50","22166,92"
11.02.2026 21:00:00 +01:00,"22235,57","22059,23"
11.02.2026 22:00:00 +01:00,"21901,90","21026,32"
11.02.2026 23:00:00 +01:00,"21379,06","19379,03"
12.02.2026 00:00:00 +01:00,"20824,14","18093,17"
12.02.2026 01:00:00 +01:00,"20528,32","18036,03"
12.02.2026 02:00:00 +01:00,"20293,48","18247,14"
12.02.2026 03:00:00 +01:00,"20190,15","18295,44"
12.02.2026 04:00:00 +01:00,"20212,17","17833,58"
12.02.2026 05:00:00 +01:00,"20569,30","18116,04"
12.02.2026 06:00:00 +01:00,"21787,67","20728,89"
12.02.2026 07:00:00 +01:00,"23166,36","23491,84"
12.02.2026 08:00:00 +01:00,"23548,46","23776,96"
12.02.2026 09:00:00 +01:00,"23524,13","23529,25"
12.02.2026 10:00:00 +01:00,"23095,09","22940,25"
12.02.2026 11:00:00 +01:00,"22910,08","22422,35"
12.02.2026 12:00:00 +01:00,"22657,57","21995,14"
12.02.2026 13:00:00 +01:00,"22488,79","21643,84"
12.02.2026 14:00:00 +01:00,"22457,34","21744,37"
12.02.2026 15:00:00 +01:00,"22618,74","22058,42"
12.02.2026 16:00:00 +01:00,"22962,78","22652,75"
12.02.2026 17:00:00 +01:00,"23143,56","23253,46"
12.02.2026 18:00:00 +01:00,"23131,08","23286,66"
12.02.2026 19:00:00 +01:00,"23056,58","22948,57"
12.02.2026 20:00:00 +01:00,"22929,08","22061,13"
12.02.2026 21:00:00 +01:00,"22780,27","20332,73"
12.02.2026 22:00:00 +01:00,"22463,84","18639,81"
12.02.2026 23:00:00 +01:00,"21863,10","17222,04"
13.02.2026 00:00:00 +01:00,"21378,79","17219,82"
13.02.2026 01:00:00 +01:00,"20991,97","17578,59"
13.02.2026 02:00:00 +01:00,"20754,72","16806,17"
13.02.2026 03:00:00 +01:00,"20618,11","15963,87"
13.02.2026 04:00:00 +01:00,"20583,76","16340,65"
13.02.2026 05:00:00 +01:00,"20901,10","17084,14"
13.02.2026 06:00:00 +01:00,"22043,62","19825,73"
13.02.2026 07:00:00 +01:00,"23223,14","22930,50"
13.02.2026 08:00:00 +01:00,"23713,50","23144,33"
13.02.2026 09:00:00 +01:00,"23697,83","22851,18"
13.02.2026 10:00:00 +01:00,"23584,98","22093,57"
13.02.2026 11:00:00 +01:00,"23345,71","21375,38"
13.02.2026 12:00:00 +01:00,"22968,95","20951,60"
13.02.2026 13:00:00 +01:00,"22692,28","20631,25"
13.02.2026 14:00:00 +01:00,"22621,40","21657,41"
13.02.2026 15:00:00 +01:00,"22685,78","22826,61"
13.02.2026 16:00:00 +01:00,"22972,29","23211,74"
13.02.2026 17:00:00 +01:00,"23195,98","23165,91"
13.02.2026 18:00:00 +01:00,"23205,28","23169,34"
13.02.2026 19:00:00 +01:00,"22996,23","22786,43"
13.02.2026 20:00:00 +01:00,"22655,08","22554,76"
13.02.2026 21:00:00 +01:00,"22258,96","22513,72"
13.02.2026 22:00:00 +01:00,"22006,33","21538,15"
13.02.2026 23:00:00 +01:00,"21652,71","19737,28"
14.02.2026 00:00:00 +01:00,"21392,64","19332,07"
14.02.2026 01:00:00 +01:00,"21090,76","18623,50"
14.02.2026 02:00:00 +01:00,"20899,18","18089,81"
14.02.2026 03:00:00 +01:00,"20807,42","18149,34"
14.02.2026 04:00:00 +01:00,"20829,67","18124,83"
14.02.2026 05:00:00 +01:00,"20905,60","17951,06"
14.02.2026 06:00:00 +01:00,"21163,94","18460,30"
14.02.2026 07:00:00 +01:00,"21678,70","19867,60"
14.02.2026 08:00:00 +01:00,"22214,60","21249,69"
14.02.2026 09:00:00 +01:00,"22578,14","22322,85"
14.02.2026 10:00:00 +01:00,"22789,56","22264,95"
14.02.2026 11:00:00 +01:00,"22595,02","21947,34"
14.02.2026 12:00:00 +01:00,"22278,88","20542,24"
14.02.2026 13:00:00 +01:00,"21910,90","19044,89"
14.02.2026 14:00:00 +01:00,"21761,21","20173,70"
14.02.2026 15:00:00 +01:00,"21739,66","21338,98"
14.02.2026 16:00:00 +01:00,"21975,24","22860,83"
14.02.2026 17:00:00 +01:00,"22379,64","24042,41"
14.02.2026 18:00:00 +01:00,"22608,64","24603,64"
14.02.2026 19:00:00 +01:00,"22443,79","24598,64"
14.02.2026 20:00:00 +01:00,"22349,58","24575,38"
14.02.2026 21:00:00 +01:00,"22068,64","23867,43"
14.02.2026 22:00:00 +01:00,"21816,07","23307,98"
14.02.2026 23:00:00 +01:00,"21466,87","21823,16"
15.02.2026 00:00:00 +01:00,"21132,88","21472,54"
15.02.2026 01:00:00 +01:00,"20860,76","21092,69"
15.02.2026 02:00:00 +01:00,"20684,74","20732,83"
15.02.2026 03:00:00 +01:00,"20565,98","19682,99"
15.02.2026 04:00:00 +01:00,"20503,83","19067,82"
15.02.2026 05:00:00 +01:00,"20455,17","18581,46"
15.02.2026 06:00:00 +01:00,"20576,55","18787,07"
15.02.2026 07:00:00 +01:00,"20824,94","19273,23"
15.02.2026 08:00:00 +01:00,"21180,66","19618,54"
15.02.2026 09:00:00 +01:00,"21662,45","18974,56"
15.02.2026 10:00:00 +01:00,"21886,69","17914,17"
15.02.2026 11:00:00 +01:00,"21948,54","17803,98"
15.02.2026 12:00:00 +01:00,"21812,89","17593,55"
15.02.2026 13:00:00 +01:00,"21715,28","17817,78"
15.02.2026 14:00:00 +01:00,"21764,62","17814,80"
15.02.2026 15:00:00 +01:00,"21814,90","18515,86"
15.02.2026 16:00:00 +01:00,"21946,71","19457,48"
15.02.2026 17:00:00 +01:00,"22080,27","21269,03"
15.02.2026 18:00:00 +01:00,"22055,27","21129,21"
15.02.2026 19:00:00 +01:00,"21983,02","19845,47"
15.02.2026 20:00:00 +01:00,"21783,08","18914,50"
15.02.2026 21:00:00 +01:00,"21477,56","18217,04"
15.02.2026 22:00:00 +01:00,"21051,28","17924,60"
15.02.2026 23:00:00 +01:00,"20508,16","16537,19"
16.02.2026 00:00:00 +01:00,"20083,42","16291,78"
16.02.2026 01:00:00 +01:00,"19645,57","15932,77"
16.02.2026 02:00:00 +01:00,"19449,49","15781,14"
16.02.2026 03:00:00 +01:00,"19348,01","15535,50"
16.02.2026 04:00:00 +01:00,"19408,92","15858,56"
16.02.2026 05:00:00 +01:00,"19778,22","16940,33"
16.02.2026 06:00:00 +01:00,"20894,64","17659,68"
16.02.2026 07:00:00 +01:00,"22186,48","19263,78"
16.02.2026 08:00:00 +01:00,"22620,58","20962,39"
16.02.2026 09:00:00 +01:00,"22695,49","21545,68"
16.02.2026 10:00:00 +01:00,"22617,63","21132,09"
16.02.2026 11:00:00 +01:00,"22490,90","20078,03"
16.02.2026 12:00:00 +01:00,"22395,93","19134,01"
16.02.2026 13:00:00 +01:00,"22281,85","19449,43"
16.02.2026 14:00:00 +01:00,"22254,99","19539,99"
16.02.2026 15:00:00 +01:00,"22390,75","20124,60"
16.02.2026 16:00:00 +01:00,"22552,80","21552,29"
16.02.2026 17:00:00 +01:00,"22690,57","23182,86"
16.02.2026 18:00:00 +01:00,"22549,96","24040,86"
16.02.2026 19:00:00 +01:00,"22416,93","24107,61"
16.02.2026 20:00:00 +01:00,"22269,55","22648,41"
16.02.2026 21:00:00 +01:00,"21939,35","20621,92"
16.02.2026 22:00:00 +01:00,"21480,77","18999,98"
16.02.2026 23:00:00 +01:00,"20861,64","16766,41"
17.02.2026 00:00:00 +01:00,"20344,52","15508,45"
17.02.2026 01:00:00 +01:00,"20011,72","14946,93"
17.02.2026 02:00:00 +01:00,"19793,30","15076,65"
17.02.2026 03:00:00 +01:00,"19727,52","14994,13"
17.02.2026 04:00:00 +01:00,"19798,38","15023,30"
17.02.2026 05:00:00 +01:00,"20166,34","16230,48"
17.02.2026 06:00:00 +01:00,"21323,64","19542,27"
17.02.2026 07:00:00 +01:00,"22570,73","21862,87"
17.02.2026 08:00:00 +01:00,"22884,58","22462,21"
17.02.2026 09:00:00 +01:00,"22964,03","21828,42"
17.02.2026 10:00:00 +01:00,"22938,56","21219,57"
17.02.2026 11:00:00 +01:00,"22672,49","20634,05"
17.02.2026 12:00:00 +01:00,"22512,22","19432,73"
17.02.2026 13:00:00 +01:00,"22395,51","19227,92"
17.02.2026 14:00:00 +01:00,"22335,14","18837,12"
17.02.2026 15:00:00 +01:00,"22372,98","19201,84"
17.02.2026 16:00:00 +01:00,"22503,32","20752,79"
17.02.2026 17:00:00 +01:00,"22724,87","22958,73"
17.02.2026 18:00:00 +01:00,"22684,37","23064,31"
17.02.2026 19:00:00 +01:00,"22562,06","23552,10"
17.02.2026 20:00:00 +01:00,"22546,25","22325,23"
17.02.2026 21:00:00 +01:00,"22326,50","20777,39"
17.02.2026 22:00:00 +01:00,"21992,58","19090,69"
17.02.2026 23:00:00 +01:00,"21400,63","17782,17"
18.02.2026 00:00:00 +01:00,"20813,17","19506,28"
18.02.2026 01:00:00 +01:00,"20440,04","19499,91"
18.02.2026 02:00:00 +01:00,"20250,34","19250,61"
18.02.2026 03:00:00 +01:00,"20103,65","18975,04"
18.02.2026 04:00:00 +01:00,"20122,46","18878,35"
18.02.2026 05:00:00 +01:00,"20509,28","21045,75"
18.02.2026 06:00:00 +01:00,"21507,96","23680,16"
18.02.2026 07:00:00 +01:00,"22745,62","24632,08"
18.02.2026 08:00:00 +01:00,"23104,03","24301,76"
18.02.2026 09:00:00 +01:00,"23025,75","24114,09"
18.02.2026 10:00:00 +01:00,"22707,89","23583,29"
18.02.2026 11:00:00 +01:00,"22290,16","22550,45"
18.02.2026 12:00:00 +01:00,"21951,81","21854,67"
18.02.2026 13:00:00 +01:00,"21772,88","21655,36"
18.02.2026 14:00:00 +01:00,"21641,14","21707,96"
18.02.2026 15:00:00 +01:00,"21724,10","22333,13"
18.02.2026 16:00:00 +01:00,"22060,24","23357,26"
18.02.2026 17:00:00 +01:00,"22368,43","23633,90"
18.02.2026 18:00:00 +01:00,"22470,23","23046,24"
18.02.2026 19:00:00 +01:00,"22446,52","22904,52"
18.02.2026 20:00:00 +01:00,"22376,70","21787,93"
18.02.2026 21:00:00 +01:00,"22296,76","20894,13"
18.02.2026 22:00:00 +01:00,"21972,81","20389,83"
18.02.2026 23:00:00 +01:00,"21411,71","19120,32"
19.02.2026 00:00:00 +01:00,"21034,49","18659,71"
19.02.2026 01:00:00 +01:00,"20722,29","18579,33"
19.02.2026 02:00:00 +01:00,"20529,93","18481,94"
19.02.2026 03:00:00 +01:00,"20445,32","18667,40"
19.02.2026 04:00:00 +01:00,"20559,56","18814,43"
19.02.2026 05:00:00 +01:00,"20914,36","19850,84"
19.02.2026 06:00:00 +01:00,"21797,51","21311,44"
19.02.2026 07:00:00 +01:00,"22956,85","23211,02"
19.02.2026 08:00:00 +01:00,"23284,81","24880,78"
19.02.2026 09:00:00 +01:00,"23275,30","24703,04"
19.02.2026 10:00:00 +01:00,"22960,82","24349,03"
19.02.2026 11:00:00 +01:00,"22517,98","22943,57"
19.02.2026 12:00:00 +01:00,"22311,15","21760,10"
19.02.2026 13:00:00 +01:00,"22139,86","21553,77"
19.02.2026 14:00:00 +01:00,"22018,22","22124,46"
19.02.2026 15:00:00 +01:00,"22098,39","22054,94"
19.02.2026 16:00:00 +01:00,"22193,35","23351,44"
19.02.2026 17:00:00 +01:00,"22557,83","25069,08"
19.02.2026 18:00:00 +01:00,"22676,06","25726,79"
19.02.2026 19:00:00 +01:00,"22683,24","25240,06"
19.02.2026 20:00:00 +01:00,"22655,67","24897,73"
19.02.2026 21:00:00 +01:00,"22380,56","24258,39"
19.02.2026 22:00:00 +01:00,"21947,81","22243,01"
19.02.2026 23:00:00 +01:00,"21381,97","19778,49"
20.02.2026 00:00:00 +01:00,"20827,09","19083,05"
20.02.2026 01:00:00 +01:00,"20408,36","18814,88"
20.02.2026 02:00:00 +01:00,"20158,27","18288,25"
20.02.2026 03:00:00 +01:00,"19997,29","18122,55"
20.02.2026 04:00:00 +01:00,"19994,94","17930,74"
20.02.2026 05:00:00 +01:00,"20346,76","18419,51"
20.02.2026 06:00:00 +01:00,"21292,16","21609,17"
20.02.2026 07:00:00 +01:00,"22403,95","23522,00"
20.02.2026 08:00:00 +01:00,"22759,90","23830,76"
20.02.2026 09:00:00 +01:00,"22835,53","23796,69"
20.02.2026 10:00:00 +01:00,"22677,32","21287,57"
20.02.2026 11:00:00 +01:00,"22406,42","20129,75"
20.02.2026 12:00:00 +01:00,"22315,90","19238,22"
20.02.2026 13:00:00 +01:00,"22252,95","19122,94"
20.02.2026 14:00:00 +01:00,"22232,90","19100,07"
20.02.2026 15:00:00 +01:00,"22247,09","19398,12"
20.02.2026 16:00:00 +01:00,"22416,72","19424,90"
20.02.2026 17:00:00 +01:00,"22318,99","20803,60"
20.02.2026 18:00:00 +01:00,"22101,11","19846,32"
20.02.2026 19:00:00 +01:00,"21810,26","18592,19"
20.02.2026 20:00:00 +01:00,"21470,14","17212,32"
20.02.2026 21:00:00 +01:00,"20893,35","15628,90"
20.02.2026 22:00:00 +01:00,"20438,56","14399,91"
20.02.2026 23:00:00 +01:00,"19872,35","13268,85"
21.02.2026 00:00:00 +01:00,"19576,42","12427,00"
21.02.2026 01:00:00 +01:00,"19220,10","12357,99"
21.02.2026 02:00:00 +01:00,"18909,26","11873,89"
21.02.2026 03:00:00 +01:00,"18736,00","11914,23"
21.02.2026 04:00:00 +01:00,"18643,73","11842,97"
21.02.2026 05:00:00 +01:00,"18643,78","11911,78"
21.02.2026 06:00:00 +01:00,"18824,38","12499,95"
21.02.2026 07:00:00 +01:00,"19183,53","13585,12"
21.02.2026 08:00:00 +01:00,"19623,69","15230,07"
21.02.2026 09:00:00 +01:00,"19864,31","16122,46"
21.02.2026 10:00:00 +01:00,"19977,72","15957,32"
21.02.2026 11:00:00 +01:00,"19909,20","15761,43"
21.02.2026 12:00:00 +01:00,"19602,92","15456,61"
21.02.2026 13:00:00 +01:00,"19237,73","15602,98"
21.02.2026 14:00:00 +01:00,"19134,64","15621,84"
21.02.2026 15:00:00 +01:00,"19045,66","15424,18"
21.02.2026 16:00:00 +01:00,"19266,64","17277,01"
21.02.2026 17:00:00 +01:00,"19886,90","20601,10"
21.02.2026 18:00:00 +01:00,"20277,30","22165,66"
21.02.2026 19:00:00 +01:00,"20182,88","20208,98"
21.02.2026 20:00:00 +01:00,"19929,92","17131,72"
21.02.2026 21:00:00 +01:00,"19732,43","15120,02"
21.02.2026 22:00:00 +01:00,"19536,51","13626,39"
21.02.2026 23:00:00 +01:00,"19256,84","12340,94"
22.02.2026 00:00:00 +01:00,"19091,60","11554,38"
22.02.2026 01:00:00 +01:00,"19027,37","11380,12"
22.02.2026 02:00:00 +01:00,"19044,46","11205,36"
22.02.2026 03:00:00 +01:00,"18991,32","11273,14"
22.02.2026 04:00:00 +01:00,"19087,66","11175,02"
22.02.2026 05:00:00 +01:00,"19205,52","11296,30"
22.02.2026 06:00:00 +01:00,"19433,44","11365,22"
22.02.2026 07:00:00 +01:00,"19697,99","11992,10"
22.02.2026 08:00:00 +01:00,"19796,26","12910,26"
22.02.2026 09:00:00 +01:00,"20146,18","14588,31"
22.02.2026 10:00:00 +01:00,"20257,18","14695,20"
22.02.2026 11:00:00 +01:00,"20098,17","14831,49"
22.02.2026 12:00:00 +01:00,"19947,16","14784,25"
22.02.2026 13:00:00 +01:00,"20106,02","14882,48"
22.02.2026 14:00:00 +01:00,"20143,22","15243,39"
22.02.2026 15:00:00 +01:00,"20301,58","15816,33"
22.02.2026 16:00:00 +01:00,"20546,86","16098,88"
22.02.2026 17:00:00 +01:00,"20799,42","18022,56"
22.02.2026 18:00:00 +01:00,"20954,96","18551,35"
22.02.2026 19:00:00 +01:00,"20936,70","18169,31"
22.02.2026 20:00:00 +01:00,"20781,47","17494,82"
22.02.2026 21:00:00 +01:00,"20537,40","16703,34"
22.02.2026 22:00:00 +01:00,"20259,60","16086,09"
22.02.2026 23:00:00 +01:00,"19746,72","14751,05"
23.02.2026 00:00:00 +01:00,"19286,92","13828,02"
23.02.2026 01:00:00 +01:00,"18939,26","13705,29"
23.02.2026 02:00:00 +01:00,"18676,86","13304,34"
23.02.2026 03:00:00 +01:00,"18535,08","12926,94"
23.02.2026 04:00:00 +01:00,"18627,60","13015,62"
23.02.2026 05:00:00 +01:00,"19014,01","13421,88"
23.02.2026 06:00:00 +01:00,"20121,03","16282,08"
23.02.2026 07:00:00 +01:00,"21362,52","20029,91"
23.02.2026 08:00:00 +01:00,"21710,23","21008,37"
23.02.2026 09:00:00 +01:00,"21534,24","19331,77"
23.02.2026 10:00:00 +01:00,"21412,97","17971,02"
23.02.2026 11:00:00 +01:00,"21208,58","16775,81"
23.02.2026 12:00:00 +01:00,"20951,21","16803,57"
23.02.2026 13:00:00 +01:00,"20708,99","16520,08"
23.02.2026 14:00:00 +01:00,"20649,94","17458,40"
23.02.2026 15:00:00 +01:00,"20711,38","18624,97"
23.02.2026 16:00:00 +01:00,"20989,58","19604,91"
23.02.2026 17:00:00 +01:00,"21109,60","21495,89"
23.02.2026 18:00:00 +01:00,"21136,14","22620,82"
23.02.2026 19:00:00 +01:00,"20980,28","22899,73"
23.02.2026 20:00:00 +01:00,"20784,01","21598,98"
23.02.2026 21:00:00 +01:00,"20440,70","20576,58"
23.02.2026 22:00:00 +01:00,"19997,69","19556,56"
23.02.2026 23:00:00 +01:00,"19438,78","17417,27"
24.02.2026 00:00:00 +01:00,"19069,01","16576,43"
24.02.2026 01:00:00 +01:00,"18787,42","16742,40"
24.02.2026 02:00:00 +01:00,"18588,46","16318,12"
24.02.2026 03:00:00 +01:00,"18516,60","16517,40"
24.02.2026 04:00:00 +01:00,"18671,86","16815,79"
24.02.2026 05:00:00 +01:00,"19165,57","19101,95"
24.02.2026 06:00:00 +01:00,"20367,76","22641,95"
24.02.2026 07:00:00 +01:00,"21384,68","23169,95"
24.02.2026 08:00:00 +01:00,"21655,57","23068,53"
24.02.2026 09:00:00 +01:00,"21339,83","22706,35"
24.02.2026 10:00:00 +01:00,"20972,95","22163,21"
24.02.2026 11:00:00 +01:00,"20580,91","21844,82"
24.02.2026 12:00:00 +01:00,"20258,46","21661,54"
24.02.2026 13:00:00 +01:00,"20060,27","21451,31"
24.02.2026 14:00:00 +01:00,"20044,98","21552,08"
24.02.2026 15:00:00 +01:00,"20201,84","22959,86"
24.02.2026 16:00:00 +01:00,"20450,98","23679,73"
24.02.2026 17:00:00 +01:00,"20733,54","24327,48"
24.02.2026 18:00:00 +01:00,"20801,54","24543,42"
24.02.2026 19:00:00 +01:00,"20786,53","24676,06"
24.02.2026 20:00:00 +01:00,"20636,24","24141,40"
24.02.2026 21:00:00 +01:00,"20375,07","24262,22"
24.02.2026 22:00:00 +01:00,"19925,05","23181,31"
24.02.2026 23:00:00 +01:00,"19404,79","21340,96"
25.02.2026 00:00:00 +01:00,"18952,28","19820,22"
25.02.2026 01:00:00 +01:00,"18618,77","19416,66"
25.02.2026 02:00:00 +01:00,"18401,24","19042,93"
25.02.2026 03:00:00 +01:00,"18315,75","18901,00"
25.02.2026 04:00:00 +01:00,"18374,95","19018,37"
25.02.2026 05:00:00 +01:00,"18680,11","20168,97"
25.02.2026 06:00:00 +01:00,"19638,70","22167,78"
25.02.2026 07:00:00 +01:00,"20826,66","24147,95"
25.02.2026 08:00:00 +01:00,"21056,16","23146,56"
25.02.2026 09:00:00 +01:00,"20996,67","21540,31"
25.02.2026 10:00:00 +01:00,"20916,32","19095,08"
25.02.2026 11:00:00 +01:00,"20919,56","17434,15"
25.02.2026 12:00:00 +01:00,"20873,42","17125,36"
25.02.2026 13:00:00 +01:00,"20828,45","16246,28"
25.02.2026 14:00:00 +01:00,"20884,77","16342,40"
25.02.2026 15:00:00 +01:00,"20910,85","17841,77"
25.02.2026 16:00:00 +01:00,"20966,26","21166,36"
25.02.2026 17:00:00 +01:00,"21018,30","23598,25"
25.02.2026 18:00:00 +01:00,"20925,12","24018,37"
25.02.2026 19:00:00 +01:00,"20683,44","22935,08"
25.02.2026 20:00:00 +01:00,"20446,77","19921,65"
25.02.2026 21:00:00 +01:00,"20131,76","18172,75"
25.02.2026 22:00:00 +01:00,"19669,22","17173,20"
25.02.2026 23:00:00 +01:00,"19046,37","15293,46"
26.02.2026 00:00:00 +01:00,"18366,93","14433,79"
26.02.2026 01:00:00 +01:00,"18042,93","13911,36"
26.02.2026 02:00:00 +01:00,"17757,50","13413,53"
26.02.2026 03:00:00 +01:00,"17588,39","13023,91"
26.02.2026 04:00:00 +01:00,"17588,80","13295,36"
26.02.2026 05:00:00 +01:00,"17910,66","15194,07"
26.02.2026 06:00:00 +01:00,"18939,05","18473,23"
26.02.2026 07:00:00 +01:00,"20078,22","20979,42"
26.02.2026 08:00:00 +01:00,"20343,36","20480,20"
26.02.2026 09:00:00 +01:00,"20390,65","18892,69"
26.02.2026 10:00:00 +01:00,"20236,85","17394,18"
26.02.2026 11:00:00 +01:00,"20096,19","15823,22"
26.02.2026 12:00:00 +01:00,"19985,56","15074,59"
26.02.2026 13:00:00 +01:00,"19777,66","14675,32"
26.02.2026 14:00:00 +01:00,"19692,05","14307,35"
26.02.2026 15:00:00 +01:00,"19631,10","15592,80"
26.02.2026 16:00:00 +01:00,"19865,94","18673,00"
26.02.2026 17:00:00 +01:00,"19973,57","20681,73"
26.02.2026 18:00:00 +01:00,"20007,46","22034,31"
26.02.2026 19:00:00 +01:00,"19883,67","21344,41"
26.02.2026 20:00:00 +01:00,"19629,84","19825,96"
26.02.2026 21:00:00 +01:00,"19296,57","18021,72"
26.02.2026 22:00:00 +01:00,"18904,74","16323,07"
26.02.2026 23:00:00 +01:00,"18295,61","14227,22"
27.02.2026 00:00:00 +01:00,"18166,94","13143,01"
27.02.2026 01:00:00 +01:00,"18060,17","12928,17"
27.02.2026 02:00:00 +01:00,"17769,87","12753,80"
27.02.2026 03:00:00 +01:00,"17628,44","12526,39"
27.02.2026 04:00:00 +01:00,"17555,55","12674,39"
27.02.2026 05:00:00 +01:00,"17578,75","13223,77"
27.02.2026 06:00:00 +01:00,"18281,82","15423,73"
27.02.2026 07:00:00 +01:00,"19296,18","18129,16"
27.02.2026 08:00:00 +01:00,"19516,29","17562,26"
27.02.2026 09:00:00 +01:00,"19522,52","15932,42"
27.02.2026 10:00:00 +01:00,"19307,51","15993,50"
27.02.2026 11:00:00 +01:00,"19104,54","16337,58"
27.02.2026 12:00:00 +01:00,"18877,48","16071,74"
27.02.2026 13:00:00 +01:00,"18770,97","16202,94"
27.02.2026 14:00:00 +01:00,"18659,08","16484,76"
27.02.2026 15:00:00 +01:00,"18645,96","16896,79"
27.02.2026 16:00:00 +01:00,"18815,93","19427,07"
27.02.2026 17:00:00 +01:00,"19060,30","22057,50"
27.02.2026 18:00:00 +01:00,"19510,86","24473,43"
27.02.2026 19:00:00 +01:00,"19364,41","23767,05"
27.02.2026 20:00:00 +01:00,"18946,58","22012,19"
27.02.2026 21:00:00 +01:00,"18530,60","19387,89"
27.02.2026 22:00:00 +01:00,"18211,69","18171,63"
27.02.2026 23:00:00 +01:00,"17889,56","16823,35"
28.02.2026 00:00:00 +01:00,"17577,35","15410,97"
28.02.2026 01:00:00 +01:00,"17310,10","14819,60"
28.02.2026 02:00:00 +01:00,"17116,77","14177,69"
28.02.2026 03:00:00 +01:00,"17048,45","14083,27"
28.02.2026 04:00:00 +01:00,"17024,04","13849,63"
